appid,price_usd,required_age,n_supported_languages,n_achievements,n_screenshots_api,n_movies,n_dlc,description_len_chars,description_len_words,n_tags,is_free,supports_windows,supports_mac,supports_linux,release_year,release_month,release_quarter,release_dow,genre_action,genre_adventure,genre_indie,genre_rpg,genre_strategy,genre_simulation,genre_free_to_play,genre_casual,genre_massively_multiplayer,genre_sports,genre_early_access,genre_racing,cat_single_player,cat_family_sharing,cat_steam_achievements,cat_multi_player,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_co_op,cat_pvp,cat_online_pvp,cat_online_co_op,cat_remote_play_on_tablet,cat_remote_play_on_tv,cat_partial_controller_support,cat_steam_workshop,tag_singleplayer,tag_action,tag_multiplayer,tag_adventure,tag_co_op,tag_atmospheric,tag_open_world,tag_first_person,tag_shooter,tag_rpg,tag_story_rich,tag_great_soundtrack,tag_indie,tag_online_co_op,tag_strategy,tag_third_person,tag_fps,tag_simulation,tag_sandbox,tag_survival,tag_funny,tag_sci_fi,tag_pvp,tag_fantasy,tag_gore,tag_free_to_play,tag_casual,tag_difficult,tag_character_customization,tag_exploration,umap_x,umap_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
504370,0.0,0,11,0,20,9,4,1427,190,20.0,1,1,0,0,2017.0,11.0,4.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.813398,3.8678868,0.0055561689058288,0.0055559528100388,0.0055564183643455,0.0055562842328077,0.0055575046067843,0.0055562021153204,0.0055561167926688,0.9499932122461654,0.005555921712322,0,1,0,0,0,0
35700,14.99,0,5,33,8,0,1,2887,458,20.0,0,1,1,1,2009.0,7.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.464713,1.8810871,0.0058836468638544,0.0058831825557381,0.0058827092785372,0.005884164531469,0.005883746792315,0.0058837834777405,0.0058833444369627,0.0058829398305017,0.7427950783123783,0,1,0,0,0,0
1771300,59.99,18,15,83,10,9,10,15,3,20.0,0,1,0,0,2025.0,2.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.758982,1.4219447,0.4804863946248024,0.0043486618429693,0.0043494708456923,0.0043483543121292,0.4847236864347321,0.0043487738668388,0.0043481429181929,0.0043491393454241,0.0043483689737269,1,0,0,0,0,0
230410,0.0,17,15,193,6,4,17,2558,383,20.0,1,1,0,0,2013.0,3.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,11.521051,2.6052122,0.0083356480186407,0.0083340906743483,0.1507037498871208,0.0083353373124231,0.6643562731702153,0.0083352632935571,0.0083343429612911,0.0083347524038535,0.0083341129721972,1,0,0,0,0,0
1057090,29.99,0,21,37,27,2,1,1929,327,20.0,0,1,0,0,2020.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7.1376643,1.8238105,0.6272670170913272,0.3306180249335004,0.0052649454534874,0.005264486989391,0.0052648554460467,0.0052642131279669,0.0052640284247518,0.0052637168792842,0.0052645345365057,0,1,0,0,0,0
704850,19.99,0,14,33,14,1,2,2308,409,20.0,0,1,1,0,2018.0,11.0,4.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,10.0810795,3.4651203,0.909986130976798,0.0100013620571279,0.0100001563945539,0.0100023151903989,0.0100034292623133,0.0100023409631628,0.0100012720219392,0.0100013598285352,0.0100011851126808,0,0,0,0,0,1
225540,19.99,17,10,66,10,8,12,1398,220,20.0,0,1,0,0,2015.0,11.0,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9.62076,-0.08829199,0.0100004443869403,0.5218167780246791,0.0100038309306792,0.0100004678194705,0.0100003660779093,0.0100000543856309,0.398174516736436,0.0100022318136964,0.010000579330865,0,0,0,0,1,0
782330,39.99,17,13,50,9,3,13,935,142,20.0,0,1,0,0,2020.0,3.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,9.8180485,2.343654,0.0058847924901157,0.0058830946093719,0.9470473264835249,0.0058832583736119,0.0058837825787303,0.0058835971167014,0.0058829525708794,0.005882975852314,0.0058829778752317,0,0,0,0,1,0
26800,14.99,0,9,12,12,1,0,2170,354,20.0,0,1,1,1,2009.0,4.0,2.0,4.0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.3497934,1.955322,0.9356994949374152,0.0071439725719281,0.0071437901342072,0.0071458692392367,0.0071433972439284,0.0071431363344348,0.0071446331680677,0.0071434662308632,0.0071473256432986,0,1,0,0,0,0
4000,9.99,0,31,29,20,0,0,1476,261,20.0,0,1,1,1,2006.0,11.0,4.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,8.591054,3.3698797,0.0200037331519754,0.0200007426224712,0.0200035838550209,0.0200020357118164,0.5128966069436669,0.0200040500583043,0.0200015198923212,0.0200014998909873,0.3270845052506677,0,0,0,0,0,1
50130,29.99,18,8,67,23,2,0,1388,235,20.0,0,1,0,0,2011.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.968138,-0.17106985,0.0090916938661222,0.0090931376746988,0.0090913489092674,0.0090946164222353,0.0090930766793407,0.0090911971371122,0.0090929394556863,0.0090910963784315,0.918160367211736,0,0,0,0,1,0
924970,59.99,17,15,93,10,13,4,1529,243,20.0,0,1,0,0,2021.0,10.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10.360841,2.8343656,0.004349383805561,0.0043483191006487,0.0043482670664401,0.0043482319502458,0.0043487580252214,0.0043485552286989,0.0043491724789427,0.9608619590453336,0.0043490851148781,0,0,0,0,1,0
20570,0.0,17,5,73,7,1,0,1193,206,18.0,0,1,1,1,2010.0,3.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.374878,6.979725,0.0052640437426626,0.005263583512543,0.0052640226503261,0.0052637983801113,0.0052641920788496,0.0052637310051021,0.9526245968579388,0.0052637224326733,0.0052644417505311,0,0,0,1,0,0
209080,4.99,0,1,849,21,5,0,3757,623,20.0,0,1,1,1,2012.0,10.0,4.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,11.362271,4.5836015,0.0055576555462838,0.0055564628670344,0.0055567863497148,0.0055573822095035,0.0055577376738227,0.0055562458704737,0.0055572760079913,0.0055566092167082,0.0055572232700067,0,0,1,0,0,0
504230,19.99,0,9,32,12,1,1,960,153,20.0,0,1,1,1,2018.0,1.0,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.149355,1.9545611,0.0058844591532177,0.0058833515693876,0.0058840512569559,0.005883364328131,0.0058839397569523,0.3299375076881364,0.0058825367020616,0.6229903250318013,0.0058855763497788,0,1,0,0,0,0
10680,14.99,17,6,50,8,3,2,1544,249,20.0,0,1,0,0,2010.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,10.118248,2.3471854,0.0125011090920318,0.0125016697598142,0.0125019259470278,0.0125015510733797,0.0125022766689069,0.3717310351923468,0.0125032188563874,0.5282560181588603,0.0125004810941234,0,0,0,0,1,0
518790,19.99,0,10,160,24,1,59,1771,273,20.0,0,1,0,0,2017.0,2.0,1.0,3.0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10.406228,2.4074724,0.0050017431924267,0.0050013607541925,0.0050007068550979,0.0050010863300539,0.9549907292727472,0.0050006483495096,0.0050005714205553,0.0050013773555862,0.0050009124334953,0,0,0,0,0,1
613010,0.99,0,4,32,9,1,0,404,64,3.0,0,1,1,0,2017.0,6.0,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432934,0.6674701,0.0083354169818783,0.0083356614714774,0.0083346534511996,0.0083340004055559,0.0083356569698265,0.327997758614526,0.0083339801810852,0.008335270110661,0.0083343715369242,0,1,0,0,0,0
1238810,49.99,17,14,21,11,3,2,888,146,20.0,0,1,0,0,2020.0,10.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.314361,5.597834,0.0055587188399535,0.9499914873231632,0.0055559362626746,0.0055561458036771,0.0055562502549647,0.0055559902286163,0.0055563813076889,0.0055564681056226,0.0055561184885221,0,0,1,0,0,0
63380,0.0,0,7,47,19,2,4,2918,470,20.0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11.52334,5.877846,0.0111127856421795,0.011112441052078,0.0111138513527741,0.0111128077433434,0.0111131222123057,0.0111147893663458,0.0111126606523039,0.0111129344991383,0.0111126683777786,0,0,1,0,0,0
1222670,0.0,0,18,0,5,4,109,1253,204,20.0,1,1,0,0,2020.0,6.0,2.0,3.0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,7.761334,5.8805285,0.0083349281797001,0.7743607762210029,0.0083340603918568,0.0083347623962888,0.0083358081937998,0.0083348147125383,0.0083342728984416,0.1589603384149725,0.0083337097864051,0,1,0,0,0,0
436520,0.0,0,1,408,16,1,2,1636,270,20.0,1,1,0,0,2017.0,1.0,1.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,11.424462,4.554039,0.0052641700028736,0.0052651826356236,0.0052634527810534,0.5292428363964984,0.0052641798532511,0.0052635655955847,0.0052641310535643,0.4286442299930268,0.00526400800235,0,0,1,0,0,0
8500,0.0,0,8,0,10,5,22,1088,174,20.0,1,1,1,0,2010.0,12.0,4.0,2.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,9.176278,5.7077546,0.30210971921049,0.0050007786797094,0.0050008938260789,0.0050005432793468,0.0050012466382487,0.657882851982365,0.0050005343839081,0.0050004253019192,0.0050014869456615,0,0,0,0,0,1
215080,0.0,0,4,34,10,9,1,1629,286,20.0,1,1,1,1,2014.0,9.0,3.0,3.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,14.137847,2.169676,0.0047639456011233,0.0047629866853727,0.0047638233707962,0.0047642267816092,0.0047635547467763,0.957128273778602,0.0047628836881062,0.004763612566664,0.0047633399320564,1,0,0,0,0,0
33230,19.99,17,11,0,8,2,0,2427,409,20.0,0,1,0,0,2010.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.572022,0.6372716,0.0100013304210311,0.0100020314857741,0.9099840270995904,0.0100009138201613,0.0100009517185383,0.0100013224109936,0.0100009619668514,0.0100015174581035,0.0100049487774526,0,0,0,0,1,0
1286830,0.0,0,3,191,11,2,4,3305,537,20.0,1,1,0,0,2020.0,7.0,3.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,13.15836,2.2229762,0.003847001932711,0.0038463514695011,0.9653756343213395,0.0038468042073538,0.0038482387646666,0.0038470632215154,0.0038476030893035,0.003846994569227,0.0038471399280491,1,0,0,0,0,0
1665460,0.0,0,17,0,6,0,0,4150,692,20.0,1,1,0,0,2021.0,9.0,3.0,2.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,4.6627116,5.283323,0.8499665609395437,0.0166710986010396,0.0166681639000708,0.0166719701766643,0.0166716097244611,0.0166697325767989,0.0166688981808338,0.0166711799892529,0.0166701037982707,0,1,0,0,0,0
40990,14.99,17,8,0,11,1,0,1433,232,20.0,0,1,0,0,2002.0,8.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.855596,0.1887456,0.0200017506902362,0.8199748880274521,0.0200063264489226,0.0200015845314677,0.0200043824826505,0.0200031862793237,0.0200004258246895,0.0200008682889802,0.0200023617066221,0,0,0,0,1,0
11020,0.0,0,15,0,6,1,0,1267,193,20.0,1,1,0,0,2008.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,6.2401905,5.9240465,0.0034489889602376,0.0034488237402678,0.0034484306708214,0.0034490148170151,0.5297634526723258,0.0034485559960001,0.4426471882706196,0.0034486392969463,0.0034484624079514,0,0,0,0,0,1
435150,44.99,0,13,97,12,2,3,2051,340,20.0,0,1,1,0,2017.0,9.0,3.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,14.005939,1.8610587,0.0055561675504623,0.0055561826169347,0.0055564404997131,0.0055557991913981,0.0055567016042845,0.0055570994783815,0.0055566469252405,0.9499917683718322,0.0055569608482985,1,0,0,0,0,0
212500,0.0,0,3,0,13,4,0,1494,238,20.0,1,1,0,0,2012.0,6.0,2.0,2.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,12.583712,2.2518246,0.0083363317669865,0.924988187447669,0.0083340019996547,0.0083341956698397,0.0083354697032086,0.008334700192246,0.008334012140493,0.0083343316803656,0.0083348732590947,1,0,0,0,0,0
281990,39.99,0,10,211,6,3,32,2605,400,20.0,0,1,1,1,2016.0,5.0,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,9.484909,7.533701,0.0037051680135586,0.9666572439186162,0.0037059099575243,0.0037041210194221,0.0037048549805743,0.0037047953699784,0.0037041148705645,0.0037046837920214,0.0037048169909302,0,0,0,1,0,0
42700,39.99,17,5,68,12,1,4,1427,232,20.0,0,1,0,0,2010.0,11.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.249664,5.4146,0.0062510147683971,0.00625034794238,0.0062504073923836,0.0062503712046982,0.00625046031284,0.0062500951920401,0.006250672274134,0.9437461950669528,0.0062503448931249,0,0,1,0,0,0
264710,29.99,0,27,17,10,7,1,3134,513,20.0,0,1,1,0,2018.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,8.7823105,4.767694,0.0083344972287707,0.0083363412683295,0.0083336022831657,0.0083336523440945,0.0083349864492698,0.6560454070885265,0.008335659368349,0.0083342176203127,0.2772766184143149,0,0,0,0,0,1
681660,0.0,0,3,55,7,2,0,1320,206,20.0,0,1,0,0,2018.0,10.0,4.0,1.0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,12.7872505,2.6682365,0.0062516488699185,0.0062511185776403,0.0062508670833446,0.0062507026299916,0.577001433091327,0.3729887547314526,0.0062509225983213,0.0062518364689838,0.0062512079605576,1,0,0,0,0,0
254700,19.99,16,5,12,19,2,0,1419,221,20.0,0,1,0,0,2014.0,2.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9.730961,1.2845836,0.0166667739776172,0.0166748115557159,0.0166669492489591,0.0166672866301864,0.0166666667182147,0.016667503667639,0.8499873232947828,0.0166667882504005,0.0166687120090288,0,0,0,0,1,0
17080,0.0,0,4,0,14,4,0,2048,318,20.0,0,1,0,0,2012.0,6.0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,10.718644,4.373878,0.5916846969684444,0.0142871120168005,0.0142864170712326,0.0142890230838381,0.0142873431258833,0.014286039400412,0.2940188308077687,0.0142874929364854,0.0142863254312797,0,0,1,0,0,0
15620,49.99,17,5,73,9,1,0,3492,575,20.0,0,1,1,1,2009.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,10.34772,6.950891,0.3350393608058542,0.0045463998087343,0.0045458598213466,0.6285902445681456,0.0045464564909049,0.0045458905579183,0.0045473102374965,0.0045465243348706,0.0045459828455127,0,0,0,1,0,0
22380,9.99,16,5,75,12,1,7,2688,467,20.0,0,1,0,0,2010.0,10.0,4.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,11.138604,1.9461464,0.0200020187683366,0.0200054036075941,0.0200043497960318,0.020004157904374,0.0200047211366123,0.5899948535647737,0.2499700398534429,0.0200031688881235,0.0200051225620634,0,0,0,0,1,0
278360,14.99,0,5,15,5,3,0,1315,225,20.0,0,1,1,1,2014.0,5.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,7.7319202,2.4050846,0.9399873001773648,0.0066674765000137,0.006668234816976,0.0066675335123503,0.0066682894776466,0.0066685820756388,0.0066680134941968,0.0066690355002844,0.0066679202935905,0,1,0,0,0,0
24960,0.0,17,7,0,8,6,0,1972,311,20.0,0,1,0,0,2010.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.481764,4.883923,0.0040008030555588,0.7158721901711835,0.0040006611725053,0.004001286394106,0.0040007740560414,0.0040000990026513,0.2521226440021253,0.0040008492421468,0.0040003294930387,0,0,1,0,0,0
364360,59.99,0,13,185,16,3,13,3935,632,20.0,0,1,1,1,2016.0,5.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10.156084,7.5267487,0.0055582346937385,0.0055566017339332,0.005556112432082,0.9499887613539914,0.0055561815107325,0.0055573952571568,0.0055562526475711,0.0055566269702954,0.0055572396858331,0,0,0,1,0,0
1174180,59.99,17,13,51,5,2,0,910,166,20.0,0,1,0,0,2019.0,12.0,4.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,11.233335,2.0863001,0.01250007222066,0.0125014003080966,0.0125010245904303,0.0125008122550376,0.0125015775008188,0.8874880219199497,0.0125004370621659,0.0125018433295422,0.0125013669670964,0,0,0,0,1,0
383150,19.99,17,8,57,10,3,0,1313,207,20.0,0,1,0,1,2016.0,5.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9.99685,2.8191297,0.0090934282549259,0.0090928883684471,0.0090922247947504,0.009091619307928,0.0090917113089725,0.91816585423235,0.0090924912002816,0.0090936648138963,0.0090929715292636,0,0,0,0,1,0
955050,7.99,0,8,12,11,2,0,2611,413,20.0,0,1,0,0,2020.0,3.0,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11.410085,1.1002266,0.0055560022231875,0.0055566965229109,0.0055575782150724,0.0055580879798943,0.0055561043792258,0.0055564757812794,0.0055558009983622,0.9499908639363976,0.0055562213759695,0,0,0,0,1,0
976310,49.99,18,12,58,6,8,27,510,83,20.0,0,1,0,0,2019.0,4.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.699061,-0.9153686,0.0166739269002381,0.0166721278076877,0.016674182516522,0.0166668764189808,0.0166702437486223,0.0166680179278079,0.0166685173060607,0.0166728821763131,0.8499647473043834,0,1,0,0,0,0
3590,4.99,0,1,21,10,2,0,1142,190,20.0,0,1,1,0,2009.0,5.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.542978,3.7770343,0.005264808868225,0.0052649675018823,0.0052643528506677,0.0052645118858262,0.0052647156172812,0.9526180797276488,0.0052644351161198,0.0052659640683852,0.0052639802645941,0,1,0,0,0,0
892970,19.99,0,14,0,18,7,1,2645,402,20.0,0,1,1,1,2021.0,2.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,9.035124,4.863382,0.0058830516376309,0.0058834163409505,0.0058837132279278,0.1206463818169311,0.0058837096632558,0.329253137962632,0.0058826758074767,0.0058836337161249,0.0058843103816405,0,0,0,0,0,1
96000,4.99,0,27,0,8,1,0,866,154,20.0,0,1,1,1,2011.0,4.0,2.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.50892,1.6252316,0.0043479819885077,0.0043487257858648,0.0043481198425722,0.0043483686052819,0.0043483369998032,0.0043482590937093,0.0043479212837711,0.004348662144214,0.0043482131035456,0,1,0,0,0,0
